scorer,,,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25629.png,715.3070476169853,193.5531067316192,716.7261824202833,221.53033571092158,671.313868714749,209.56905665455315,766.1931669923831,215.24559586774495,,,,,698.4801635207383,206.12258641797243,736.188602579798,207.3389876779421,,,,,,,,,715.9152482469702,208.75812248124004
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25689.png,717.3343830502681,195.78317570823026,715.7125147036419,230.04514453070925,661.78539217832,210.37999082786627,767.4095682523529,221.73306925424984,,,,,693.6145584808596,212.40732626114905,744.9061449429139,212.2045927178208,,,,,,,,,720.7808532868489,213.4209939777905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25739.png,717.3343830502681,195.78317570823026,718.7535178535661,234.09981539727482,665.2318624149007,214.6373952377601,766.8013676223679,226.8014078374568,,,,,690.7762888742637,214.43466169443184,748.1498816361664,217.88113193101256,,,,,,,,,718.5507843102378,215.24559586774495
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25788.png,723.6191228934448,199.0269124014827,721.7945210034902,229.84241098738096,669.0837997381379,212.8127933478056,767.4095682523529,227.40960846744161,,,,,691.1817559609202,214.23192815110355,752.204552502732,218.69206610432568,,,,,,,,,719.9699191135358,214.84012878108837
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25848.png,726.8628595866971,199.43237948813925,721.3890539168337,235.1134831139162,663.6099940682744,213.21826043446217,769.0314365989791,224.36860531751745,,,,,691.5872230475768,212.61005980447732,754.434621479343,219.5030002776388,,,,,,,,,721.591787460162,214.23192815110355
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25942.png,716.1179817902985,206.12258641797243,716.7261824202833,213.42099397779043,674.3548718646732,207.5417212212704,765.7876999057266,218.69206610432568,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26193.png,716.3207153336267,196.9995769681999,714.4961134436722,216.86746421437118,678.612276274567,207.5417212212704,749.9744835261209,214.02919460777528,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26254.png,717.9425836802529,195.37770862157367,714.293379900344,219.5030002776388,674.7603389513297,208.14992185125521,749.3662828961361,213.82646106444702,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26298.png,712.4687780103894,194.97224153491715,714.293379900344,219.70573382096705,670.0974674547793,208.75812248124004,747.3389474628533,212.8127933478056,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26488.png,713.4824457270308,193.14763964496262,712.2660444670612,219.5030002776388,669.4892668247945,209.77179019788144,762.7466967558024,218.28659901766912,,,,,691.3844895042486,207.74445476459866,737.2022702964393,210.58272437119456,,,,,,,,,713.4824457270308,208.14992185125521
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26558.png,714.6988469870005,191.32303775500813,713.2797121837026,218.08386547434083,667.66466493484,208.75812248124004,763.152163842459,213.62372752111872,,,,,694.2227591108444,205.91985287464416,734.3640006898435,207.74445476459866,,,,,,,,,713.2797121837026,205.71711933131587
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26657.png,713.8879128136874,175.71255491873072,712.0633109237328,212.40732626114905,664.015461154931,204.29798452801793,767.2068347090245,207.3389876779421,,,,,691.9926901342334,194.16130736160403,734.5667342331718,194.3640409049323,,,726.8628595866971,205.91985287464416,,,,,713.0769786403743,193.95857381827574
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26696.png,713.4824457270308,182.2000283052356,709.6305084037936,213.21826043446217,661.3799250916634,201.8651820080786,761.9357625824894,209.36632311122486,,,,,689.3571540709657,196.59410988154337,734.5667342331718,198.2159782281696,,,727.2683266733537,207.5417212212704,,,,,711.455110293748,199.63511303146754
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26752.png,719.5644520268792,196.59410988154337,719.1589849402226,223.76040468753263,663.8127276116027,212.8127933478056,766.3959005357115,220.1112009076236,,,,,699.8992983240362,209.16358956789662,735.7831354931415,208.55538893791177,728.6874614766517,198.41871177149787,730.309329823278,221.124868624265,,,708.6168406871521,199.63511303146754,718.3480507669096,211.5963920878359
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26830.png,723.0109222634599,192.7421725583061,716.7261824202833,232.88341413730512,666.6509972181987,212.8127933478056,769.4369036856356,224.36860531751745,,,,,696.4528280874555,212.0018591744925,741.4596747063332,214.43466169443184,,,732.539398799889,227.0041413807851,,,705.575837537228,196.39137633821508,717.7398501369247,213.0155268911339
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26848.png,721.591787460162,192.3367054716495,719.3617184835509,231.4642793340072,668.4755991081531,212.0018591744925,763.9630980157721,219.90846736429535,,,,,694.4254926541727,211.39365854450767,743.0815430529594,214.84012878108837,733.1475994298738,196.79684342487164,735.7831354931415,227.20687492411335,703.5485021039452,225.58500657748712,704.15670273393,196.79684342487164,718.3480507669095,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26911.png,712.6715115537178,193.5531067316192,715.5097811603137,228.22054264075473,663.2045269816178,211.7991256311642,764.1658315591004,221.32760216759328,,,,,688.3434863543243,212.0018591744925,738.4186715564091,211.7991256311642,,,,,,,,,712.0633109237328,211.7991256311642
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26925.png,713.6851792703592,191.5257712983364,712.6715115537178,222.54400342756296,663.4072605249462,211.59639208783594,764.9767657324135,219.5030002776388,,,,,688.5462198976527,208.55538893791177,738.4186715564091,210.17725728453797,,,,,,,,,712.2660444670612,208.55538893791177
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img26981.png,713.2797121837026,192.94490610163436,713.4824457270308,221.124868624265,661.78539217832,210.78545791452282,763.152163842459,217.88113193101256,,,,,691.5872230475768,209.77179019788144,734.3640006898435,209.56905665455315,,,,,,,700.7102324973494,195.58044216490197,711.8605773804046,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27019.png,714.293379900344,195.58044216490197,712.874245097046,222.74673697089122,665.4345959582289,213.42099397779043,760.7193613225197,217.88113193101256,,,,,694.0200255675162,210.9881914578511,733.3503329732021,209.9745237412097,,,,,,,703.1430350172886,198.41871177149787,713.0769786403743,210.37999082786627
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27102.png,716.7261824202833,197.4050440548565,714.6988469870005,224.97680594750227,670.7056680847642,212.61005980447732,762.9494302991307,222.3412698842347,,,,,696.4528280874555,212.2045927178208,732.9448658865456,213.0155268911339,727.8765273033387,200.04058011812407,727.8765273033387,222.54400342756296,,,705.1703704505715,200.04058011812407,714.0906463570157,210.78545791452282
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27126.png,717.9425836802529,195.37770862157367,713.0769786403743,230.45061161736578,660.5689909183502,211.7991256311642,762.3412296691458,220.1112009076236,,,,,695.6418939141424,210.9881914578511,734.5667342331718,211.59639208783594,,,726.4573925000407,225.38227303415886,,,703.9539691906018,198.2159782281696,715.5097811603137,214.23192815110357
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27227.png,719.3617184835509,196.39137633821508,716.5234488769551,225.99047366414368,662.596326351633,211.7991256311642,774.3025087255143,224.36860531751745,,,,,694.4254926541727,212.2045927178208,738.4186715564091,212.61005980447732,729.0929285633083,199.63511303146754,731.3229975399194,224.16587177418918,,,703.9539691906018,198.41871177149787,715.7125147036419,213.0155268911339
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27302.png,720.172652656864,198.62144531482613,714.6988469870005,230.45061161736578,667.66466493484,213.42099397779043,773.2888410088729,227.8150755540982,,,,,694.4254926541727,211.59639208783594,734.9722013198284,213.62372752111872,728.89019501998,200.24331366145236,728.2819943899951,225.78774012081539,,,703.345768560617,201.25698137809377,714.293379900344,213.0155268911339
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27517.png,722.1999880901468,194.97224153491715,719.1589849402226,227.0041413807851,665.8400630448855,214.02919460777528,769.0314365989791,222.3412698842347,,,,,698.8856306073949,213.0155268911339,742.067875336318,214.6373952377601,733.1475994298738,199.43237948813925,735.3776684064849,225.99047366414368,,,706.1840381672129,199.22964594481095,720.5781197435206,214.02919460777528
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27629.png,721.591787460162,193.14763964496262,717.3343830502681,224.77407240417404,666.2455301315421,212.0018591744925,769.0314365989791,222.54400342756296,,,,,701.7239002139908,208.75812248124004,735.7831354931415,209.36632311122486,,,731.7284646265759,220.1112009076236,708.6168406871521,220.71940153760846,709.0223077738087,197.81051114151302,719.7671855702075,208.75812248124004
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27653.png,718.9562513968943,193.75584027494745,716.3207153336267,224.36860531751745,659.3525896583806,209.16358956789662,768.8287030556507,221.53033571092158,720.7808532868489,195.37770862157367,716.5234488769551,222.3412698842347,700.7102324973494,209.56905665455315,737.2022702964393,210.37999082786627,730.5120633666062,197.4050440548565,730.5120633666062,219.90846736429535,706.9949723405259,220.31393445095188,709.4277748604653,196.9995769681999,719.3617184835509,208.55538893791177
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img27791.png,717.9425836802529,195.98590925155852,715.9152482469702,219.09753319098223,668.4755991081531,210.17725728453797,757.8810917159237,215.04286232441666,,,,,704.3594362772583,208.14992185125521,733.9585336031869,208.55538893791177,,,,,,,709.8332419471219,198.41871177149787,718.9562513968943,208.55538893791177
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28004.png,719.9699191135358,192.94490610163436,719.9699191135358,230.85607870402237,664.4209282415875,214.02919460777528,771.6669726622467,222.54400342756296,,,718.1453172235813,228.22054264075473,698.4801635207383,209.16358956789662,742.2706088796464,210.78545791452282,,,734.9722013198284,223.1522040575478,704.9676369072432,222.9494705142195,706.5895052538694,196.59410988154337,721.591787460162,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28120.png,717.7398501369247,193.75584027494745,719.9699191135358,224.77407240417404,659.9607902883654,210.9881914578511,770.450571402277,220.92213508093673,,,,,699.2910976940514,207.1362541346138,738.6214050997373,211.39365854450767,,,733.3503329732021,220.1112009076236,,,706.3867717105411,197.60777759818475,720.7808532868489,208.75812248124004
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28130.png,716.3207153336267,195.78317570823026,714.0906463570157,223.55767114420433,665.0291288715724,210.17725728453797,773.2888410088729,223.1522040575478,,,,,703.9539691906018,207.74445476459866,737.6077373830959,208.55538893791177,,,732.7421323432172,220.1112009076236,,,708.6168406871521,197.60777759818475,722.6054551768034,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28211.png,717.1316495069399,192.3367054716495,711.2523767504198,223.96313823086092,664.015461154931,210.9881914578511,765.9904334490549,221.53033571092158,,,,,697.4664958040969,206.73078704795728,736.5940696664545,208.96085602456833,,,729.0929285633083,220.71940153760846,,,705.7785710805563,195.78317570823026,716.7261824202833,208.75812248124004
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28306.png,717.9425836802529,195.37770862157367,713.4824457270308,224.57133886084574,665.0291288715724,209.77179019788144,766.5986340790397,218.69206610432568,,,,,697.4664958040969,207.94718830792692,734.1612671465152,209.56905665455315,728.89019501998,197.81051114151302,730.7147969099344,221.53033571092158,,,705.1703704505715,196.1886427948868,716.1179817902985,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28357.png,718.5507843102378,194.56677444826056,715.5097811603137,225.17953949083056,671.313868714749,210.37999082786627,765.1794992757418,223.35493760087607,,,,,696.8582951741121,209.56905665455315,736.9995367531111,213.42099397779043,,,,,,,704.5621698205866,197.4050440548565,716.3207153336267,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28395.png,720.5781197435206,193.75584027494745,717.1316495069399,227.0041413807851,667.0564643048551,210.58272437119456,768.6259695123225,223.96313823086092,,,,,695.6418939141424,209.77179019788144,738.4186715564091,212.0018591744925,,,,,,,705.1703704505715,196.59410988154337,718.7535178535661,211.59639208783594
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28492.png,715.9152482469702,194.16130736160403,712.6715115537178,223.96313823086092,660.5689909183502,209.9745237412097,770.8560384889336,223.76040468753263,,,,,695.6418939141424,207.1362541346138,736.7968032097829,210.78545791452282,,,,,,,,,715.3070476169853,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28591.png,717.5371165935965,194.3640409049323,716.7261824202833,223.35493760087607,659.1498561150523,209.77179019788144,763.3548973857872,219.90846736429535,,,,,699.2910976940514,205.51438578798758,735.1749348631566,210.78545791452282,,,,,,,,,717.1316495069399,208.3526553945835
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28735.png,714.6988469870005,191.7285048416647,716.3207153336267,221.9358027975781,667.66466493484,207.3389876779421,760.1111606925348,216.05653004105807,,,715.3070476169853,218.4893325609974,699.2910976940514,206.73078704795728,733.5530665165304,206.12258641797243,,,727.6737937600103,215.65106295440148,706.7922387971977,216.4619971277146,707.4004394271825,195.58044216490197,715.9152482469702,206.3253199613007
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28752.png,718.9562513968943,194.76950799158885,715.9152482469702,220.71940153760846,663.6099940682744,210.78545791452282,762.9494302991307,219.09753319098223,,,713.6851792703592,218.4893325609974,698.6828970640665,205.10891870133105,732.9448658865456,207.3389876779421,726.6601260433689,195.37770862157367,727.6737937600103,218.28659901766912,705.3731039938997,216.05653004105807,706.7922387971977,195.98590925155852,717.7398501369247,206.93352059128554
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28842.png,716.3207153336267,186.2546991718012,711.455110293748,222.74673697089122,659.7580567450372,207.5417212212704,769.6396372289639,220.51666799428017,,,713.2797121837026,218.28659901766912,693.0063578508748,201.8651820080786,732.9448658865456,202.4733826380634,729.0929285633083,189.29570232172534,728.0792608466669,215.04286232441666,702.5348343873038,215.65106295440148,701.5211666706624,191.5257712983364,714.4961134436722,202.4733826380634
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28903.png,715.5097811603137,178.95629161198315,715.7125147036419,215.24559586774495,664.015461154931,202.27064909473515,768.6259695123225,212.2045927178208,712.0633109237328,181.18636058859423,713.2797121837026,209.36632311122486,696.6555616307837,194.3640409049323,734.5667342331718,194.97224153491715,727.8765273033387,183.61916310853354,728.4847279333235,205.3116522446593,703.7512356472735,205.51438578798758,701.926633757319,183.82189665186183,715.3070476169853,197.60777759818475
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img28955.png,714.9015805303288,176.32075554871557,715.3070476169853,213.62372752111872,657.3252542250979,202.6761161813917,767.0041011656963,209.56905665455315,,,714.0906463570157,208.14992185125521,698.27742997741,194.56677444826056,733.7558000598586,196.79684342487164,,,728.6874614766517,204.29798452801793,703.9539691906018,205.3116522446593,702.7375679306322,183.41642956520528,715.9152482469702,194.16130736160403
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29030.png,713.0769786403743,193.35037318829092,711.8605773804046,220.1112009076236,664.4209282415875,209.36632311122486,768.4232359689943,217.2729313010277,,,,,703.345768560617,206.12258641797243,735.3776684064849,206.52805350462899,729.0929285633083,196.79684342487164,729.7011291932931,216.25926358438633,706.9949723405259,215.85379649772977,707.1977058838543,197.81051114151302,717.9425836802529,206.73078704795728
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29043.png,718.3480507669095,196.59410988154337,717.5371165935965,222.74673697089122,670.9084016280924,212.2045927178208,760.3138942358631,218.69206610432568,,,,,703.1430350172886,207.1362541346138,733.9585336031869,208.55538893791177,,,729.7011291932931,216.4619971277146,708.2113736004956,216.6647306710429,707.4004394271825,197.60777759818475,718.3480507669095,207.3389876779421
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29206.png,718.7535178535661,198.41871177149787,713.4824457270308,222.1385363409064,664.8263953282441,208.75812248124004,764.1658315591004,221.32760216759328,,,,,693.6145584808596,207.94718830792692,744.0952107696008,214.23192815110355,,,,,,,,,715.5097811603137,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29290.png,717.7398501369247,196.39137633821508,713.8879128136874,222.74673697089122,669.0837997381379,211.59639208783594,763.3548973857872,222.74673697089122,,,,,696.6555616307837,210.78545791452282,737.2022702964393,212.2045927178208,,,,,,,,,717.1316495069399,212.20459271782076
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29563.png,718.1453172235813,192.7421725583061,714.293379900344,229.03147681406784,667.2591978481835,212.8127933478056,767.4095682523529,225.38227303415886,,,,,690.3708217876072,210.78545791452282,742.067875336318,214.6373952377601,,,,,,,700.9129660406776,196.1886427948868,715.1043140736571,213.21826043446217
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29574.png,715.9152482469702,194.16130736160403,716.1179817902985,228.42327618408302,670.0974674547793,212.61005980447732,764.571298645757,224.36860531751745,,,,,689.3571540709657,212.61005980447732,742.8788095096312,215.65106295440148,,,,,,,700.7102324973494,198.2159782281696,714.293379900344,213.0155268911339
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29622.png,717.9425836802529,197.2023105115282,717.7398501369247,219.70573382096705,674.3548718646732,209.36632311122486,762.5439632124742,219.09753319098223,,,,,689.3571540709657,209.56905665455315,745.7170791162271,214.23192815110355,,,,,,,,,715.5097811603137,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29623.png,716.5234488769551,197.81051114151302,715.1043140736571,220.31393445095188,671.9220693447338,208.55538893791177,758.4892923459086,217.475664844356,,,,,690.5735553309354,209.36632311122486,747.3389474628533,214.43466169443184,,,,,,,,,715.7125147036419,209.16358956789662
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29681.png,718.5507843102378,198.41871177149787,715.7125147036419,224.57133886084574,668.6783326514814,208.96085602456833,762.1384961258176,218.69206610432568,,,,,688.9516869843092,209.36632311122486,745.9198126595554,215.04286232441666,,,,,,,,,715.5097811603137,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29733.png,716.5234488769551,198.82417885815443,717.3343830502681,220.31393445095188,669.8947339114511,208.3526553945835,761.5302954958328,218.89479964765394,,,,,691.1817559609202,208.96085602456833,742.067875336318,212.8127933478056,,,,,,,,,714.9015805303288,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29767.png,717.9425836802529,199.22964594481095,717.9425836802529,219.09753319098223,674.3548718646732,209.9745237412097,763.7603644724438,218.08386547434083,,,,,693.8172920241879,209.77179019788144,740.2432734463636,212.2045927178208,,,,,,,,,715.3070476169853,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img29884.png,716.5234488769551,199.22964594481095,716.3207153336267,219.30026673431053,671.1111351714208,210.58272437119456,762.5439632124742,216.6647306710429,,,,,694.628226197501,211.7991256311642,739.837806359707,213.62372752111872,,,,,,,,,717.5371165935965,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30120.png,717.1316495069399,194.76950799158885,714.9015805303288,221.73306925424984,669.4892668247945,210.58272437119456,763.3548973857872,218.69206610432568,,,,,693.209091394203,208.55538893791177,739.0268721863939,212.2045927178208,,,,,,,,,716.3207153336267,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30185.png,716.3207153336267,195.78317570823026,715.9152482469702,220.1112009076236,668.2728655648248,208.75812248124004,762.9494302991307,218.69206610432568,,,,,695.8446274574707,208.14992185125521,737.2022702964393,210.37999082786627,,,,,,,,,714.9015805303288,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30189.png,717.7398501369247,195.98590925155852,718.9562513968943,222.74673697089122,665.8400630448855,209.36632311122486,761.3275619525045,215.85379649772977,,,,,694.628226197501,207.94718830792692,737.6077373830959,209.77179019788144,,,,,,,,,714.9015805303288,208.3526553945835
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30290.png,717.3343830502681,193.14763964496262,715.1043140736571,218.28659901766912,669.6920003681228,205.3116522446593,754.8400885659996,213.42099397779043,,,,,697.0610287174403,208.96085602456833,736.188602579798,207.1362541346138,,,,,,,,,714.9015805303288,207.3389876779421
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30378.png,716.1179817902985,193.14763964496262,714.0906463570157,217.6783983876843,672.3275364313904,208.14992185125521,760.1111606925348,213.82646106444702,,,,,697.0610287174403,207.5417212212704,736.7968032097829,208.14992185125521,,,,,,,705.3731039938997,195.58044216490197,714.6988469870005,206.73078704795728
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30506.png,718.1453172235813,193.75584027494745,717.7398501369247,231.2615457906789,669.8947339114511,213.42099397779043,774.3025087255143,225.99047366414368,,,,,693.209091394203,213.0155268911339,749.1635493528078,218.08386547434083,,,,,,,704.5621698205866,194.97224153491715,720.7808532868489,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30534.png,723.4163893501164,193.14763964496262,716.3207153336267,227.6123420107699,671.5166022580772,212.8127933478056,768.8287030556507,225.17953949083056,,,,,693.4118249375313,213.0155268911339,749.3662828961361,215.44832941107322,,,,,,,703.1430350172886,195.58044216490197,718.9562513968943,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30582.png,724.0245899801014,196.9995769681999,720.5781197435206,221.124868624265,673.1384706047036,210.58272437119456,770.0451043156204,222.3412698842347,,,,,693.0063578508748,209.36632311122486,751.1908847860906,213.0155268911339,,,,,,,,,720.3753862001923,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30607.png,720.5781197435206,196.79684342487164,715.9152482469702,223.55767114420433,673.1384706047036,209.77179019788144,764.9767657324135,219.70573382096705,,,,,693.8172920241879,210.17725728453797,748.5553487228229,213.42099397779043,,,,,,,,,717.1316495069399,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30729.png,722.6054551768034,198.41871177149787,720.9835868301772,223.55767114420433,671.1111351714208,212.40732626114905,768.8287030556507,222.54400342756296,,,,,694.628226197501,209.16358956789662,744.5006778562574,213.62372752111872,,,,,,,,,718.1453172235813,210.9881914578511
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30885.png,720.3753862001923,198.62144531482613,718.1453172235813,220.31393445095188,669.6920003681228,210.37999082786627,765.7876999057266,217.2729313010277,,,,,699.696564780708,208.3526553945835,740.0405399030353,211.7991256311642,,,,,,,,,718.1453172235813,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30923.png,720.9835868301772,198.82417885815443,716.3207153336267,221.73306925424984,670.3002009981076,210.78545791452282,759.7056936058782,216.4619971277146,,,,,697.8719628907535,207.94718830792692,742.067875336318,210.58272437119456,,,,,,,,,718.9562513968943,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30961.png,718.3480507669095,199.43237948813925,716.7261824202833,220.31393445095188,673.54393769136,209.77179019788144,759.9084271492065,216.05653004105807,,,,,691.7899565909051,210.58272437119456,738.2159380130807,213.42099397779043,,,,,,,,,715.1043140736571,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img30981.png,718.1453172235813,199.0269124014827,713.4824457270308,217.475664844356,671.1111351714208,209.16358956789662,762.7466967558024,218.89479964765394,,,,,692.6008907642182,208.3526553945835,736.9995367531111,211.59639208783594,,,,,,,,,713.8879128136874,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31152.png,717.7398501369247,198.82417885815443,715.5097811603137,219.09753319098223,668.0701320214965,209.56905665455315,755.8537562826409,217.6783983876843,,,,,695.4391603708141,209.77179019788144,735.9858690364697,212.0018591744925,,,,,,,703.9539691906018,198.82417885815443,716.1179817902985,211.19092500117938
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31310.png,716.1179817902985,199.8378465747958,715.3070476169853,222.54400342756296,679.2204769045518,211.59639208783594,755.6510227393127,216.25926358438633,,,,,696.2500945441273,210.58272437119456,737.4050038397677,210.37999082786627,,,,,,,,,715.7125147036419,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31393.png,716.1179817902985,200.64878074810892,714.6988469870005,217.88113193101256,671.5166022580773,207.94718830792692,760.1111606925348,216.25926358438633,,,,,696.4528280874555,208.55538893791177,736.7968032097829,210.78545791452282,,,,,,,,,714.4961134436722,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31461.png,718.5507843102378,198.82417885815443,717.9425836802529,218.08386547434083,674.1521383213449,209.56905665455315,765.9904334490549,216.25926358438633,,,,,696.6555616307837,209.56905665455315,738.6214050997373,211.39365854450767,,,,,,,,,716.1179817902985,209.16358956789662
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31579.png,719.3617184835509,199.63511303146754,717.9425836802529,223.76040468753263,678.8150098178953,211.39365854450767,769.2341701423073,220.1112009076236,,,,,698.8856306073949,210.9881914578511,737.4050038397677,211.59639208783594,,,,,,,,,716.3207153336267,210.78545791452282
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31618.png,717.5371165935965,196.79684342487164,716.5234488769551,221.53033571092158,676.3822072979559,209.56905665455315,756.2592233692975,213.42099397779043,,,,,698.27742997741,209.9745237412097,737.4050038397677,211.59639208783594,,,,,,,,,716.1179817902985,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31727.png,717.7398501369247,199.63511303146754,717.1316495069399,221.124868624265,678.612276274567,208.75812248124004,755.6510227393127,215.65106295440148,,,,,697.8719628907535,209.36632311122486,736.7968032097829,210.37999082786627,,,,,,,,,716.3207153336267,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31854.png,718.9562513968943,198.2159782281696,717.9425836802529,219.70573382096705,675.3685395813145,208.55538893791177,756.4619569126259,214.23192815110355,,,,,698.0746964340817,208.96085602456833,737.8104709264242,209.9745237412097,,,,,,,,,718.7535178535661,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img31969.png,717.5371165935965,198.0132446848413,715.9152482469702,218.28659901766912,672.1248028880622,210.17725728453797,770.450571402277,215.65106295440148,,,,,700.507498954021,209.77179019788144,733.9585336031869,209.77179019788144,,,,,,,,,716.9289159636116,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32037.png,714.0906463570157,199.8378465747958,715.1043140736571,217.2729313010277,674.963072494658,209.9745237412097,754.434621479343,214.43466169443184,,,,,700.7102324973494,209.56905665455315,734.7694677765,210.17725728453797,,,,,,,,,717.7398501369247,209.7717901978814
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32084.png,717.5371165935965,199.8378465747958,717.7398501369247,218.89479964765394,670.3002009981076,211.19092500117938,769.0314365989791,217.07019775769945,,,,,699.696564780708,209.36632311122486,735.9858690364697,210.78545791452282,,,,,,,,,717.7398501369247,210.37999082786627
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32192.png,717.1316495069399,196.79684342487164,715.9152482469702,221.32760216759328,667.2591978481835,209.77179019788144,774.5052422688425,219.90846736429535,,,,,698.8856306073949,208.75812248124004,735.1749348631566,210.58272437119456,,,,,,,,,717.1316495069399,210.17725728453797
